order_id,date,store_id,product_id,qty,amount,payment
ORD100490,2026-05-04,S05,P15,3,18.00,现金
ORD100491,2026-05-04,S01,P03,3,78.00,现金
ORD100492,2026-05-04,S03,P11,1,26.00,现金
ORD100493,2026-05-04,S01,P19,2,30.00,支付宝
ORD100494,2026-05-04,S01,P14,2,20.00,银行卡
ORD100495,2026-05-04,S03,P14,1,10.00,微信
ORD100496,2026-05-04,S04,P17,1,12.00,银行卡
ORD100497,2026-05-04,S04,P06,1,42.00,会员储值
ORD100499,2026-05-04,S04,P14,1,10.00,支付宝
ORD100500,2026-05-04,S05,P15,1,6.00,现金
ORD100501,2026-05-04,S04,P04,4,152.00,会员储值
ORD100503,2026-05-04,S05,P05,2,68.00,微信
ORD100504,2026-05-04,S02,P07,1,22.00,银行卡
ORD100505,2026-05-04,S02,P01,1,32.00,银行卡
ORD100506,2026-05-04,S02,P02,3,90.00,微信
ORD100507,2026-05-04,S01,P16,2,10.00,现金
ORD100508,2026-05-04,S05,P07,3,66.00,现金
ORD100509,2026-05-04,S03,P03,2,52.00,会员储值
ORD100510,2026-05-04,S01,P15,1,6.00,微信
ORD100511,2026-05-04,S04,P15,1,6.00,会员储值
ORD100512,2026-05-04,S03,P20,1,22.00,银行卡
ORD100513,2026-05-04,S04,P07,1,22.00,微信
ORD100514,2026-05-04,S03,P01,1,32.00,现金
ORD100515,2026-05-04,S03,P06,1,42.00,银行卡
ORD100516,2026-05-04,S01,P08,1,25.00,现金
ORD100517,2026-05-04,S01,P09,2,36.00,会员储值
ORD100518,2026-05-04,S02,P11,1,26.00,现金
ORD100519,2026-05-04,S01,P15,1,6.00,会员储值
ORD100520,2026-05-04,S01,P15,1,6.00,微信
ORD100521,2026-05-04,S02,P08,1,25.00,现金
ORD100522,2026-05-04,S02,P14,1,10.00,现金
ORD100523,2026-05-04,S02,P19,1,15.00,现金
ORD100524,2026-05-04,S05,P20,2,44.00,会员储值
ORD100525,2026-05-04,S05,P09,3,54.00,银行卡
ORD100526,2026-05-04,S04,P13,1,20.00,微信
ORD100527,2026-05-04,S03,P12,2,16.00,微信
ORD100528,2026-05-04,S01,P05,1,34.00,微信
ORD100529,2026-05-04,S02,P08,3,75.00,银行卡
ORD100530,2026-05-04,S02,P02,2,60.00,会员储值
ORD100531,2026-05-04,S01,P11,4,104.00,微信
ORD100532,2026-05-04,S04,P15,2,12.00,现金
ORD100533,2026-05-04,S02,P19,1,15.00,现金
ORD100534,2026-05-04,S05,P01,1,32.00,现金
ORD100535,2026-05-04,S05,P06,1,42.00,银行卡
ORD100536,2026-05-04,S05,P10,1,24.00,现金
ORD100537,2026-05-04,S04,P08,3,75.00,银行卡
ORD100538,2026-05-04,S04,P14,1,10.00,支付宝
ORD100539,2026-05-04,S02,P16,1,5.00,支付宝
ORD100540,2026-05-04,S02,P04,1,38.00,微信
ORD100541,2026-05-04,S03,P13,1,20.00,现金
ORD100542,2026-05-04,S03,P11,1,26.00,会员储值
ORD100543,2026-05-04,S05,P10,2,48.00,现金
ORD100544,2026-05-04,S03,P18,1,18.00,微信
ORD100545,2026-05-04,S02,P04,2,76.00,会员储值
ORD100546,2026-05-04,S04,P20,1,22.00,银行卡
ORD100547,2026-05-04,S03,P07,3,66.00,会员储值
ORD100548,2026-05-04,S04,P07,3,66.00,现金
ORD100549,2026-05-04,S04,P01,2,64.00,银行卡
ORD100550,2026-05-04,S02,P16,2,10.00,银行卡
ORD100551,2026-05-04,S02,P04,1,38.00,银行卡
ORD100552,2026-05-04,S03,P20,1,22.00,会员储值
ORD100553,2026-05-04,S03,P08,2,50.00,支付宝
ORD100554,2026-05-04,S04,P04,2,76.00,银行卡
ORD100555,2026-05-04,S02,P09,4,72.00,会员储值
ORD100556,2026-05-04,S04,P08,1,25.00,会员储值
ORD100557,2026-05-04,S01,P04,3,114.00,支付宝
ORD100558,2026-05-04,S02,P01,1,32.00,微信
ORD100559,2026-05-04,S01,P07,1,22.00,银行卡
ORD100560,2026-05-04,S04,P08,2,50.00,现金
ORD100561,2026-05-04,S01,P09,3,54.00,现金
ORD100562,2026-05-04,S02,P06,2,84.00,支付宝
ORD100563,2026-05-04,S03,P07,3,66.00,现金
ORD100564,2026-05-04,S05,P10,1,24.00,现金
ORD100565,2026-05-04,S04,P07,1,22.00,银行卡
ORD100566,2026-05-04,S02,P10,1,24.00,微信
ORD100567,2026-05-04,S04,P16,1,5.00,银行卡
ORD100568,2026-05-04,S01,P07,2,44.00,现金
ORD100569,2026-05-04,S05,P03,1,26.00,支付宝
ORD100570,2026-05-04,S02,P17,1,12.00,支付宝
ORD100571,2026-05-04,S04,P15,1,6.00,支付宝
ORD100572,2026-05-04,S05,P07,1,22.00,银行卡
ORD100573,2026-05-05,S02,P11,2,52.00,会员储值
ORD100574,2026-05-05,S03,P17,1,12.00,会员储值
ORD100575,2026-05-05,S02,P13,3,60.00,支付宝
ORD100576,2026-05-05,S05,P20,1,22.00,支付宝
ORD100577,2026-05-05,S04,P07,2,44.00,银行卡
ORD100578,2026-05-05,S02,P06,1,42.00,微信
ORD100579,2026-05-05,S05,P08,1,25.00,微信
ORD100580,2026-05-05,S01,P11,3,78.00,银行卡
ORD100581,2026-05-05,S02,P11,1,26.00,银行卡
ORD100582,2026-05-05,S05,P15,1,6.00,微信
ORD100583,2026-05-05,S03,P14,4,40.00,微信
ORD100584,2026-05-05,S05,P16,4,20.00,微信
ORD100585,2026-05-05,S01,P10,1,24.00,会员储值
ORD100586,2026-05-05,S02,P12,2,16.00,会员储值
ORD100587,2026-05-05,S01,P18,1,18.00,现金
ORD100588,2026-05-05,S03,P12,1,8.00,会员储值
ORD100589,2026-05-05,S02,P13,3,60.00,会员储值
ORD100590,2026-05-05,S02,P17,4,48.00,微信
ORD100591,2026-05-05,S03,P13,1,20.00,会员储值
ORD100592,2026-05-05,S04,P10,1,24.00,银行卡
ORD100593,2026-05-05,S05,P11,1,26.00,现金
ORD100594,2026-05-05,S03,P07,1,22.00,会员储值
ORD100595,2026-05-05,S01,P19,2,30.00,微信
ORD100596,2026-05-05,S02,P01,2,64.00,微信
ORD100597,2026-05-05,S03,P03,1,26.00,现金
ORD100598,2026-05-05,S01,P06,3,126.00,会员储值
ORD100599,2026-05-05,S01,P16,3,15.00,银行卡
ORD100600,2026-05-05,S02,P01,1,32.00,微信
ORD100601,2026-05-05,S03,P12,3,24.00,会员储值
ORD100602,2026-05-05,S02,P15,1,6.00,现金
ORD100603,2026-05-05,S04,P15,4,24.00,现金
ORD100604,2026-05-05,S02,P04,1,38.00,会员储值
ORD100605,2026-05-05,S03,P08,1,25.00,现金
ORD100606,2026-05-05,S04,P10,2,48.00,微信
ORD100607,2026-05-05,S01,P18,1,18.00,银行卡
ORD100608,2026-05-05,S04,P08,2,50.00,银行卡
ORD100609,2026-05-05,S01,P05,3,102.00,会员储值
ORD100610,2026-05-05,S04,P17,1,12.00,微信
ORD100611,2026-05-05,S01,P15,2,12.00,银行卡
ORD100612,2026-05-05,S04,P20,1,22.00,支付宝
ORD100613,2026-05-05,S03,P15,2,12.00,微信
ORD100614,2026-05-05,S04,P10,2,48.00,支付宝
ORD100615,2026-05-05,S04,P14,1,10.00,会员储值
ORD100616,2026-05-05,S01,P01,1,32.00,微信
ORD100617,2026-05-05,S05,P19,2,30.00,支付宝
ORD100618,2026-05-05,S01,P09,3,54.00,微信
ORD100619,2026-05-05,S02,P13,1,20.00,微信
ORD100620,2026-05-05,S02,P19,2,30.00,会员储值
ORD100621,2026-05-05,S03,P10,1,24.00,支付宝
ORD100622,2026-05-05,S01,P02,1,30.00,会员储值
ORD100623,2026-05-05,S01,P14,1,10.00,微信
ORD100624,2026-05-05,S02,P16,3,15.00,会员储值
ORD100625,2026-05-05,S05,P03,3,78.00,微信
ORD100626,2026-05-05,S05,P19,1,15.00,微信
ORD100627,2026-05-05,S01,P08,2,50.00,银行卡
ORD100628,2026-05-05,S03,P05,1,34.00,支付宝
ORD100629,2026-05-05,S04,P07,1,22.00,支付宝
ORD100630,2026-05-05,S04,P12,1,8.00,会员储值
ORD100631,2026-05-05,S04,P15,1,6.00,会员储值
ORD100632,2026-05-05,S05,P07,1,22.00,微信
ORD100633,2026-05-05,S02,P04,3,114.00,微信
ORD100634,2026-05-05,S05,P08,1,25.00,现金
ORD100635,2026-05-05,S04,P17,1,12.00,支付宝
ORD100636,2026-05-05,S04,P18,1,18.00,微信
ORD100637,2026-05-05,S03,P14,3,30.00,微信
ORD100638,2026-05-05,S01,P10,1,24.00,会员储值
ORD100639,2026-05-05,S04,P11,1,26.00,支付宝
ORD100640,2026-05-05,S05,P16,2,10.00,会员储值
ORD100641,2026-05-05,S02,P03,1,26.00,会员储值
ORD100642,2026-05-05,S04,P01,1,32.00,微信
ORD100643,2026-05-05,S03,P04,3,114.00,银行卡
ORD100644,2026-05-05,S02,P18,1,18.00,现金
ORD100646,2026-05-05,S02,P17,1,12.00,微信
ORD100647,2026-05-05,S04,P09,4,72.00,会员储值
ORD100648,2026-05-05,S01,P07,1,22.00,现金
ORD100649,2026-05-05,S04,P20,1,22.00,银行卡
ORD100650,2026-05-05,S02,P16,2,10.00,支付宝
ORD100651,2026-05-05,S01,P14,1,10.00,会员储值
ORD100652,2026-05-05,S03,P15,1,6.00,银行卡
ORD100653,2026-05-05,S05,P10,2,48.00,银行卡
ORD100654,2026-05-05,S05,P12,1,8.00,现金
ORD100655,2026-05-05,S02,P08,3,75.00,银行卡
ORD100656,2026-05-05,S01,P06,1,42.00,现金
ORD100657,2026-05-05,S04,P11,2,52.00,银行卡
ORD100658,2026-05-05,S02,P11,1,26.00,会员储值
ORD100659,2026-05-05,S02,P02,2,60.00,会员储值
ORD100660,2026-05-06,S05,P16,3,15.00,银行卡
ORD100661,2026-05-06,S05,P09,1,18.00,微信
ORD100662,2026-05-06,S05,P06,3,126.00,微信
ORD100663,2026-05-06,S03,P07,2,44.00,会员储值
ORD100664,2026-05-06,S03,P06,1,42.00,微信
ORD100665,2026-05-06,S01,P05,1,34.00,支付宝
ORD100666,2026-05-06,S05,P19,2,30.00,银行卡
ORD100667,2026-05-06,S05,P03,3,78.00,微信
ORD100668,2026-05-06,S04,P15,1,6.00,微信
ORD100669,2026-05-06,S03,P02,1,30.00,银行卡
ORD100670,2026-05-06,S04,P01,4,128.00,银行卡
ORD100671,2026-05-06,S02,P10,1,24.00,银行卡
ORD100672,2026-05-06,S04,P10,1,24.00,支付宝
ORD100673,2026-05-06,S02,P02,2,60.00,银行卡
ORD100674,2026-05-06,S05,P06,2,84.00,微信
ORD100675,2026-05-06,S04,P06,1,42.00,会员储值
ORD100676,2026-05-06,S01,P11,2,52.00,会员储值
ORD100677,2026-05-06,S03,P11,2,52.00,现金
ORD100678,2026-05-06,S01,P13,2,40.00,微信
ORD100679,2026-05-06,S02,P04,1,38.00,会员储值
ORD100680,2026-05-06,S04,P19,2,30.00,会员储值
ORD100681,2026-05-06,S05,P07,4,88.00,支付宝
ORD100682,2026-05-06,S03,P15,1,6.00,支付宝
ORD100683,2026-05-06,S01,P16,1,5.00,现金
ORD100684,2026-05-06,S03,P08,3,75.00,银行卡
ORD100685,2026-05-06,S01,P06,2,84.00,支付宝
ORD100686,2026-05-06,S01,P06,2,84.00,会员储值
ORD100687,2026-05-06,S03,P15,1,6.00,支付宝
ORD100688,2026-05-06,S01,P17,3,36.00,会员储值
ORD100689,2026-05-06,S04,P16,3,15.00,现金
ORD100690,2026-05-06,S01,P09,1,18.00,会员储值
ORD100691,2026-05-06,S02,P15,1,6.00,微信
ORD100692,2026-05-06,S03,P19,1,15.00,支付宝
ORD100693,2026-05-06,S03,P08,1,25.00,会员储值
ORD100694,2026-05-06,S03,P14,2,20.00,会员储值
ORD100695,2026-05-06,S01,P07,2,44.00,现金
ORD100696,2026-05-06,S02,P20,2,44.00,会员储值
ORD100697,2026-05-06,S04,P06,2,84.00,微信
ORD100698,2026-05-06,S01,P06,1,42.00,支付宝
ORD100699,2026-05-06,S04,P09,1,18.00,支付宝
ORD100700,2026-05-06,S02,P03,1,26.00,会员储值
ORD100701,2026-05-06,S05,P20,1,22.00,会员储值
ORD100702,2026-05-06,S03,P20,3,66.00,支付宝
ORD100703,2026-05-06,S05,P01,1,32.00,会员储值
ORD100704,2026-05-06,S02,P02,1,30.00,支付宝
ORD100706,2026-05-06,S01,P18,1,18.00,微信
ORD100707,2026-05-06,S02,P04,2,76.00,银行卡
ORD100708,2026-05-06,S01,P01,3,96.00,支付宝
ORD100709,2026-05-06,S04,P07,3,66.00,会员储值
ORD100710,2026-05-06,S02,P06,1,42.00,微信
ORD100711,2026-05-06,S03,P20,1,22.00,现金
ORD100712,2026-05-06,S04,P08,2,50.00,微信
ORD100714,2026-05-06,S03,P04,1,38.00,支付宝
ORD100715,2026-05-06,S03,P09,3,54.00,现金
ORD100716,2026-05-06,S03,P12,1,8.00,微信
ORD100717,2026-05-06,S03,P01,1,32.00,会员储值
ORD100718,2026-05-06,S05,P02,3,90.00,微信
ORD100719,2026-05-06,S03,P13,1,20.00,现金
ORD100720,2026-05-06,S02,P04,2,76.00,微信
ORD100721,2026-05-06,S05,P03,2,52.00,支付宝
ORD100722,2026-05-06,S02,P13,3,60.00,会员储值
ORD100723,2026-05-06,S04,P18,4,72.00,银行卡
ORD100724,2026-05-06,S02,P01,3,96.00,会员储值
ORD100725,2026-05-06,S02,P16,3,15.00,微信
ORD100726,2026-05-06,S04,P20,2,44.00,支付宝
ORD100727,2026-05-06,S04,P09,4,72.00,现金
ORD100728,2026-05-06,S01,P19,1,15.00,银行卡
ORD100729,2026-05-06,S01,P13,1,20.00,现金
ORD100730,2026-05-06,S02,P16,3,15.00,现金
ORD100731,2026-05-06,S04,P19,1,15.00,银行卡
ORD100732,2026-05-06,S01,P12,1,8.00,现金
ORD100733,2026-05-06,S01,P17,1,12.00,微信
ORD100734,2026-05-06,S02,P12,1,8.00,微信
ORD100735,2026-05-06,S04,P15,3,18.00,现金
ORD100736,2026-05-06,S04,P16,2,10.00,支付宝
ORD100737,2026-05-06,S03,P06,2,84.00,支付宝
ORD100738,2026-05-06,S04,P09,3,54.00,微信
ORD100739,2026-05-06,S03,P15,1,6.00,支付宝
ORD100740,2026-05-06,S04,P05,1,34.00,银行卡
ORD100741,2026-05-06,S01,P07,1,22.00,支付宝
ORD100742,2026-05-06,S02,P19,2,30.00,银行卡
ORD100743,2026-05-06,S03,P05,4,136.00,现金
ORD100744,2026-05-07,S04,P17,2,24.00,微信
ORD100745,2026-05-07,S05,P07,1,22.00,支付宝
ORD100746,2026-05-07,S01,P11,1,26.00,会员储值
ORD100747,2026-05-07,S02,P11,1,26.00,微信
ORD100748,2026-05-07,S05,P05,3,102.00,支付宝
ORD100749,2026-05-07,S05,P09,2,36.00,支付宝
ORD100750,2026-05-07,S05,P06,2,84.00,银行卡
ORD100751,2026-05-07,S01,P10,1,24.00,支付宝
ORD100752,2026-05-07,S03,P02,2,60.00,微信
ORD100753,2026-05-07,S01,P04,1,38.00,会员储值
ORD100754,2026-05-07,S02,P08,1,25.00,支付宝
ORD100755,2026-05-07,S03,P05,2,68.00,现金
ORD100756,2026-05-07,S02,P19,4,60.00,现金
ORD100757,2026-05-07,S01,P07,1,22.00,会员储值
ORD100758,2026-05-07,S02,P16,1,5.00,支付宝
ORD100759,2026-05-07,S02,P04,1,38.00,银行卡
ORD100760,2026-05-07,S01,P05,2,68.00,微信
ORD100761,2026-05-07,S04,P17,1,12.00,银行卡
ORD100762,2026-05-07,S02,P20,1,22.00,现金
ORD100763,2026-05-07,S03,P01,1,32.00,银行卡
ORD100764,2026-05-07,S01,P13,2,40.00,微信
ORD100765,2026-05-07,S05,P06,1,42.00,银行卡
ORD100766,2026-05-07,S05,P03,3,78.00,微信
ORD100767,2026-05-07,S02,P09,3,54.00,支付宝
ORD100768,2026-05-07,S04,P10,1,24.00,银行卡
ORD100769,2026-05-07,S03,P08,1,25.00,银行卡
ORD100770,2026-05-07,S03,P18,2,36.00,银行卡
ORD100771,2026-05-07,S03,P06,1,42.00,银行卡
ORD100772,2026-05-07,S02,P01,1,32.00,现金
ORD100773,2026-05-07,S02,P07,2,44.00,微信
ORD100774,2026-05-07,S03,P16,1,5.00,支付宝
ORD100775,2026-05-07,S01,P12,1,8.00,会员储值
ORD100776,2026-05-07,S03,P06,2,84.00,现金
ORD100777,2026-05-07,S02,P13,3,60.00,会员储值
ORD100778,2026-05-07,S05,P12,1,8.00,现金
ORD100779,2026-05-07,S04,P06,2,84.00,会员储值
ORD100780,2026-05-07,S02,P03,1,26.00,银行卡
ORD100781,2026-05-07,S05,P12,2,16.00,会员储值
ORD100782,2026-05-07,S02,P01,1,32.00,支付宝
ORD100783,2026-05-07,S01,P01,3,96.00,微信
ORD100784,2026-05-07,S05,P18,1,18.00,支付宝
ORD100785,2026-05-07,S05,P07,1,22.00,银行卡
ORD100786,2026-05-07,S01,P05,2,68.00,银行卡
ORD100787,2026-05-07,S04,P03,2,52.00,支付宝
ORD100788,2026-05-07,S03,P20,1,22.00,支付宝
ORD100789,2026-05-07,S04,P06,1,42.00,微信
ORD100790,2026-05-07,S04,P05,1,34.00,现金
ORD100791,2026-05-07,S04,P18,1,18.00,支付宝
ORD100792,2026-05-07,S01,P03,1,26.00,银行卡
ORD100793,2026-05-07,S02,P18,1,18.00,支付宝
ORD100794,2026-05-07,S03,P12,1,8.00,支付宝
ORD100795,2026-05-07,S03,P03,2,52.00,微信
ORD100796,2026-05-07,S03,P12,1,8.00,微信
ORD100797,2026-05-07,S05,P20,1,22.00,银行卡
ORD100798,2026-05-07,S05,P16,1,5.00,银行卡
ORD100799,2026-05-07,S04,P06,1,42.00,支付宝
ORD100800,2026-05-07,S04,P03,1,26.00,会员储值
ORD100801,2026-05-07,S02,P09,2,36.00,银行卡
ORD100802,2026-05-07,S05,P11,1,26.00,微信
ORD100803,2026-05-07,S03,P09,1,18.00,会员储值
ORD100804,2026-05-07,S01,P03,2,52.00,微信
ORD100805,2026-05-07,S05,P19,1,15.00,银行卡
ORD100806,2026-05-07,S01,P19,2,30.00,现金
ORD100807,2026-05-07,S02,P12,1,8.00,现金
ORD100808,2026-05-07,S02,P05,1,34.00,微信
ORD100809,2026-05-07,S02,P15,1,6.00,会员储值
ORD100810,2026-05-07,S02,P10,1,24.00,银行卡
ORD100811,2026-05-07,S01,P10,3,72.00,现金
ORD100812,2026-05-07,S05,P14,1,10.00,微信
ORD100813,2026-05-07,S01,P17,3,36.00,支付宝
ORD100814,2026-05-07,S05,P12,1,8.00,会员储值
ORD100815,2026-05-07,S05,P16,1,5.00,现金
ORD100816,2026-05-07,S04,P20,1,22.00,银行卡
ORD100817,2026-05-07,S05,P04,2,76.00,微信
ORD100818,2026-05-07,S05,P11,1,26.00,银行卡
ORD100819,2026-05-07,S03,P01,1,32.00,微信
ORD100820,2026-05-07,S03,P13,2,40.00,现金
ORD100821,2026-05-07,S05,P16,1,5.00,银行卡
ORD100822,2026-05-07,S03,P17,1,12.00,会员储值
ORD100823,2026-05-07,S03,P01,2,64.00,现金
ORD100824,2026-05-07,S05,P02,1,30.00,会员储值
ORD100825,2026-05-07,S05,P02,2,60.00,会员储值
ORD100826,2026-05-07,S04,P07,1,22.00,现金
ORD100827,2026-05-07,S03,P02,1,30.00,银行卡
ORD100828,2026-05-07,S02,P02,2,60.00,银行卡
ORD100829,2026-05-07,S01,P20,2,44.00,支付宝
ORD100830,2026-05-07,S01,P18,1,18.00,银行卡
ORD100831,2026-05-07,S04,P08,4,100.00,现金
ORD100832,2026-05-07,S01,P08,2,50.00,微信
ORD100833,2026-05-07,S04,P06,1,42.00,银行卡
ORD100834,2026-05-07,S01,P18,4,72.00,会员储值
ORD100835,2026-05-07,S04,P18,2,36.00,支付宝
ORD100836,2026-05-07,S05,P09,2,36.00,现金
ORD100837,2026-05-07,S01,P14,1,10.00,会员储值
ORD100838,2026-05-07,S05,P08,1,25.00,微信
ORD100839,2026-05-07,S04,P01,2,64.00,支付宝
ORD100840,2026-05-07,S03,P10,3,72.00,银行卡
ORD100841,2026-05-07,S02,P15,3,18.00,支付宝
ORD100842,2026-05-07,S03,P05,1,34.00,现金
ORD100843,2026-05-07,S05,P20,1,22.00,现金
ORD100844,2026-05-07,S01,P03,3,78.00,银行卡
ORD100845,2026-05-07,S03,P16,2,10.00,银行卡
ORD100846,2026-05-07,S05,P18,2,36.00,微信
ORD100847,2026-05-07,S03,P13,2,40.00,银行卡
ORD100848,2026-05-07,S05,P05,1,34.00,支付宝
ORD100849,2026-05-07,S01,P01,4,128.00,支付宝
ORD100851,2026-05-07,S01,P05,1,34.00,会员储值
ORD100852,2026-05-07,S01,P06,1,42.00,支付宝
ORD100853,2026-05-07,S04,P19,1,15.00,现金
ORD100854,2026-05-07,S03,P02,2,60.00,支付宝
ORD100855,2026-05-07,S05,P15,1,6.00,会员储值
ORD100856,2026-05-07,S05,P02,1,30.00,会员储值
ORD100857,2026-05-07,S04,P08,1,25.00,银行卡
ORD100858,2026-05-07,S01,P01,2,64.00,银行卡
ORD100859,2026-05-07,S01,P04,1,38.00,会员储值
ORD100860,2026-05-07,S04,P12,2,16.00,银行卡
ORD100861,2026-05-07,S05,P02,1,30.00,银行卡
ORD100862,2026-05-07,S01,P01,1,32.00,会员储值
ORD100863,2026-05-07,S05,P12,2,16.00,现金
ORD100864,2026-05-07,S04,P08,1,25.00,会员储值
ORD100865,2026-05-07,S04,P18,1,18.00,支付宝
ORD100866,2026-05-08,S03,P04,1,38.00,支付宝
ORD100867,2026-05-08,S04,P20,1,22.00,会员储值
ORD100868,2026-05-08,S01,P14,1,10.00,现金
ORD100869,2026-05-08,S01,P16,1,5.00,现金
ORD100870,2026-05-08,S01,P17,2,24.00,银行卡
ORD100871,2026-05-08,S05,P14,1,10.00,微信
ORD100872,2026-05-08,S05,P12,2,16.00,微信
ORD100873,2026-05-08,S01,P11,1,26.00,现金
ORD100874,2026-05-08,S01,P08,4,100.00,微信
ORD100875,2026-05-08,S01,P07,1,22.00,会员储值
ORD100876,2026-05-08,S02,P10,1,24.00,银行卡
ORD100877,2026-05-08,S04,P04,3,114.00,银行卡
ORD100878,2026-05-08,S01,P01,4,128.00,微信
ORD100879,2026-05-08,S01,P16,3,15.00,微信
ORD100880,2026-05-08,S03,P08,1,25.00,现金
ORD100881,2026-05-08,S03,P18,2,36.00,微信
ORD100882,2026-05-08,S05,P14,1,10.00,现金
ORD100883,2026-05-08,S02,P01,1,32.00,支付宝
ORD100884,2026-05-08,S02,P06,1,42.00,支付宝
ORD100885,2026-05-08,S03,P10,2,48.00,会员储值
ORD100886,2026-05-08,S02,P14,2,20.00,银行卡
ORD100887,2026-05-08,S01,P07,1,22.00,现金
ORD100888,2026-05-08,S03,P13,1,20.00,现金
ORD100889,2026-05-08,S05,P07,1,22.00,微信
ORD100890,2026-05-08,S01,P07,1,22.00,微信
ORD100891,2026-05-08,S05,P08,1,25.00,现金
ORD100892,2026-05-08,S02,P17,1,12.00,微信
ORD100893,2026-05-08,S05,P05,3,102.00,现金
ORD100894,2026-05-08,S05,P05,2,68.00,会员储值
ORD100895,2026-05-08,S01,P12,1,8.00,银行卡
ORD100896,2026-05-08,S03,P06,3,126.00,微信
ORD100897,2026-05-08,S02,P03,1,26.00,微信
ORD100898,2026-05-08,S03,P03,4,104.00,会员储值
ORD100900,2026-05-08,S03,P07,3,66.00,微信
ORD100901,2026-05-08,S02,P02,1,30.00,支付宝
ORD100902,2026-05-08,S01,P05,3,102.00,微信
ORD100903,2026-05-08,S02,P20,1,22.00,银行卡
ORD100904,2026-05-08,S04,P07,1,22.00,银行卡
ORD100905,2026-05-08,S02,P12,4,32.00,银行卡
ORD100906,2026-05-08,S04,P08,3,75.00,现金
ORD100907,2026-05-08,S01,P19,1,15.00,支付宝
ORD100908,2026-05-08,S01,P19,2,30.00,支付宝
ORD100909,2026-05-08,S04,P20,1,22.00,银行卡
ORD100910,2026-05-08,S02,P17,1,12.00,银行卡
ORD100911,2026-05-08,S05,P06,2,84.00,支付宝
ORD100912,2026-05-08,S03,P10,1,24.00,会员储值
ORD100913,2026-05-08,S01,P11,1,26.00,银行卡
ORD100914,2026-05-08,S02,P12,2,16.00,银行卡
ORD100915,2026-05-08,S03,P12,1,8.00,会员储值
ORD100916,2026-05-08,S01,P06,1,42.00,会员储值
ORD100917,2026-05-08,S02,P17,3,36.00,银行卡
ORD100918,2026-05-08,S03,P18,1,18.00,支付宝
ORD100919,2026-05-08,S03,P01,1,32.00,支付宝
ORD100920,2026-05-08,S03,P20,1,22.00,微信
ORD100921,2026-05-08,S01,P01,2,64.00,支付宝
ORD100922,2026-05-08,S05,P20,1,22.00,支付宝
ORD100923,2026-05-08,S02,P08,2,50.00,银行卡
ORD100924,2026-05-08,S04,P04,2,76.00,现金
ORD100925,2026-05-08,S01,P12,1,8.00,微信
ORD100926,2026-05-08,S05,P10,3,72.00,银行卡
ORD100927,2026-05-08,S04,P01,2,64.00,现金
ORD100928,2026-05-08,S03,P02,2,60.00,微信
ORD100929,2026-05-08,S04,P19,1,15.00,微信
ORD100930,2026-05-08,S01,P17,2,24.00,支付宝
ORD100931,2026-05-08,S02,P12,3,24.00,现金
ORD100932,2026-05-08,S01,P07,3,66.00,会员储值
ORD100933,2026-05-08,S03,P11,3,78.00,会员储值
ORD100934,2026-05-08,S02,P11,2,52.00,微信
ORD100935,2026-05-08,S03,P10,1,24.00,支付宝
ORD100936,2026-05-08,S04,P07,2,44.00,银行卡
ORD100937,2026-05-08,S05,P15,4,24.00,现金
ORD100938,2026-05-08,S03,P19,1,15.00,支付宝
ORD100939,2026-05-08,S03,P05,4,136.00,银行卡
ORD100940,2026-05-08,S04,P02,1,30.00,微信
ORD100941,2026-05-08,S01,P07,1,22.00,会员储值
ORD100942,2026-05-08,S05,P01,3,96.00,现金
ORD100943,2026-05-08,S02,P14,3,30.00,会员储值
ORD100944,2026-05-08,S05,P08,1,25.00,会员储值
ORD100946,2026-05-08,S03,P13,1,20.00,现金
ORD100947,2026-05-08,S04,P05,1,34.00,微信
ORD100948,2026-05-08,S03,P20,1,22.00,银行卡
ORD100949,2026-05-08,S01,P19,1,15.00,银行卡
ORD100950,2026-05-08,S02,P13,4,80.00,银行卡
ORD100951,2026-05-08,S04,P04,2,76.00,银行卡
ORD100952,2026-05-08,S04,P19,1,15.00,微信
ORD100953,2026-05-08,S03,P12,1,8.00,银行卡
ORD100954,2026-05-08,S05,P16,2,10.00,支付宝
ORD100955,2026-05-08,S04,P10,4,96.00,会员储值
ORD100956,2026-05-08,S01,P02,3,90.00,支付宝
ORD100957,2026-05-08,S05,P11,1,26.00,会员储值
ORD100958,2026-05-08,S04,P12,1,8.00,支付宝
ORD100959,2026-05-08,S04,P04,1,38.00,会员储值
ORD100960,2026-05-08,S03,P19,1,15.00,支付宝
ORD100961,2026-05-08,S01,P20,2,44.00,会员储值
ORD100962,2026-05-08,S03,P13,2,40.00,现金
ORD100963,2026-05-08,S03,P07,1,22.00,支付宝
ORD100964,2026-05-08,S02,P15,2,12.00,支付宝
ORD100965,2026-05-08,S05,P08,2,50.00,会员储值
ORD100966,2026-05-08,S02,P04,4,152.00,支付宝
ORD100967,2026-05-08,S03,P17,2,24.00,支付宝
ORD100968,2026-05-08,S04,P19,1,15.00,支付宝
ORD100969,2026-05-08,S04,P07,1,22.00,现金
ORD100970,2026-05-08,S04,P10,2,48.00,会员储值
ORD100971,2026-05-08,S02,P18,2,36.00,微信
ORD100972,2026-05-09,S03,P09,1,18.00,微信
ORD100973,2026-05-09,S01,P04,1,38.00,微信
ORD100974,2026-05-09,S01,P07,3,66.00,支付宝
ORD100975,2026-05-09,S05,P15,2,12.00,会员储值
